ID,Product Name,Vendor Name,Vendor ID,Product URL,Link Status,Price 1 Pack,Price 3 Pack,Price 5 Pack,Price 10 Pack,Price 15 Pack,Price 20 Pack,Price 25 Pack,Price 30 Pack,Price 50 Pack,Price 100 Pack,Currency,Needs Currency Conversion,Price Status,Missing Packs
8f9908e9-0010-459c-8877-9231edf00283,XQS Wintergreen Normal,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-wintergreen-normal,OK,£4.49,£21.45,£39.90,£75.80,N/A,£75.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
40c7a9ac-8615-46f5-b042-1164f1181a17,XQS Tropical Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-tropical-strong,OK,£4.49,£19.95,£34.90,£65.80,N/A,£65.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
a935cbfd-debf-4350-8108-89ed09117a1c,XQS Orange Apple Normal,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-orange-apple-normal,OK,£4.49,£21.45,£39.90,£75.80,N/A,£75.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
2e0e7758-c5bc-46a8-91e6-48d657355135,XQS Elderflower Normal,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-elderflower-normal,OK,£4.49,£21.45,£39.90,£75.80,N/A,£75.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
b2e9f394-7d22-4abb-8e8c-3e4ec547ccc1,XQS Citrus Cooling Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-citrus-cooling-strong,OK,£0.99,£19.95,£34.90,£65.80,N/A,£65.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
c2a6c863-7145-426e-ad45-2f1e6ea37477,FUMi Zingy Ginger Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/fumi/fumi-zingy-ginger-strong,OK,£4.99,£22.45,£37.90,£71.80,N/A,£71.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
91b245f4-2893-4c1a-b019-0942c237a080,FUMi Salty Violet Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/fumi/fumi-salty-violet-strong,OK,£4.99,£22.45,£37.90,£71.80,N/A,£71.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
30e2d7bc-10b5-4c8c-993b-ced425325c8e,Wakey Hyper Charge Caffeine Pouches [50 mg],Emeraldpods,9,https://emeraldpods.ie/product/wakey-hyper-charge-caffeine-pouches,OK,4.89,N/A,24.45,48.9,N/A,97.8,N/A,N/A,N/A,N/A,EUR,Yes,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
55deb9a8-8239-4b25-a718-6a1cdea7d32e,Zyn Sour Ruby [10 mg],Emeraldpods,9,https://emeraldpods.ie/product/zyn-sour-ruby-10-mg,OK,5.89,N/A,29.45,58.9,N/A,117.8,N/A,N/A,N/A,N/A,EUR,Yes,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
35cd5fb8-0e93-4d03-9cc8-14189c78ea0e,Zyn Cool Blueberry [10 mg],Emeraldpods,9,https://emeraldpods.ie/product/zyn-cool-blueberry-10-mg,OK,5.89,N/A,29.45,58.9,N/A,117.8,N/A,N/A,N/A,N/A,EUR,Yes,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
629d5c65-adb8-4745-b8b6-1ec46b998bd6,XQS Blueberry Mint Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-blueberry-mint-strong,OK,£4.49,£19.95,£34.90,£65.80,N/A,£65.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
be82ea01-3a65-4848-808a-97f904122505,Wakey Cosmic Cola Caffeine Pouches [50 mg],Emeraldpods,9,https://emeraldpods.ie/product/wakey-cosmic-cola-caffeine-pouches-50-mg,OK,4.89,N/A,24.45,48.9,N/A,97.8,N/A,N/A,N/A,N/A,EUR,Yes,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
00523666-00c5-4d7f-be4e-19d1c80cccf1,Velo Pride Mini Limited Edition 2025,Northerner UK,46526,https://www.northerner.com/uk/velo/velo-pride-mini-limited-edition-2025,OK,0.99,N/A,10.0,22.45,N/A,37.9,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
4a4c0952-8d75-430a-8dfc-65ea10b87acd,XQS Berrynana Twist Strong,HAYYP,5084,https://www.haypp.com/uk/nicotine-pouches/xqs/xqs-berrynana-twist-strong,OK,£4.49,£19.95,£34.90,£65.80,N/A,£65.80,N/A,N/A,N/A,N/A,GBP,No,MISSING_15PACK,15pack; 25pack; 30pack; 50pack; 100pack
fa74d490-4468-42aa-8c73-a60215b98f64,Zyn Cool Mint [10 mg],Emeraldpods,9,https://emeraldpods.ie/product/zyn-cool-mint-10-mg,OK,5.89,N/A,29.45,58.9,N/A,117.8,N/A,N/A,N/A,N/A,EUR,Yes,MISSING_15PACK,3pack; 15pack; 25pack; 30pack; 50pack; 100pack
