ID,Name,Price,Sale Price,SKU,Stock Status,Image Filename,Image URL
67222,"Coco Natural Mint","0","","SKU-COCO-NATURAL-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Coco_Natural_Mint_Slim_3_4_Nicotine_Pouches-5907625555722.jpg"
67225,"Crown Tropical","0","","SKU-CROWN-TROPICAL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Crown_Tropical_Slim_3_4_Nicotine_Pouches-7649994723026.jpg"
67229,"Cuba Banana Hit","0","","SKU-CUBA-BANANA-HIT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Banana_Hit_Slim_SL_Nicotine_Pouches-NPO-CUB_BAHI_SL_0104_ac962f6c-388f-4e6a-96f0-5959f724b5f6.jpg"
67233,"Cuba Apple Juice","0","","SKU-CUBA-APPLE-JUICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Apple_Juice_Slim_SL_Nicotine_Pouches-NPO-CUB_APJU_SL_0104_954bb192-375e-4c14-b0f4-af29396fdf50.jpg"
67237,"Cuba Blueberry","0","","SKU-CUBA-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Blueberry_Slim_SL_Nicotine_Pouches-NPO-CUB_BLUE_SL_0160.jpg"
67241,"Cuba Black Currant","0","","SKU-CUBA-BLACK-CURRANT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Black_Currant_Slim_SL_Nicotine_Pouches-NPO-CUB_BLCU_SL_0104_12fd59a3-a8b4-4e98-9847-37c7d3de3535.jpg"
67245,"Cuba Bubble Gum","0","","SKU-CUBA-BUBBLE-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Bubble_Gum_Slim_SL_Nicotine_Pouches-NPO-CUB_BUGU_SL_0165.jpg"
67249,"Cuba Cherry","0","","SKU-CUBA-CHERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Cherry_Slim_SL_Nicotine_Pouches-NPO-CUB_CHER_SL_0160.jpg"
67252,"Cuba Cheese","0","","SKU-CUBA-CHEESE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Cheese_Slim_SL_Nicotine_Pouches-NPO-CUB_CHEE_SL_0430.jpg"
67255,"Cuba Coca Leaf","0","","SKU-CUBA-COCA-LEAF","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Coca_Leaf_Slim_SL_Nicotine_Pouches-NPO-CUB_COLE_SL_0500.jpg"
67258,"Cuba Coconut","0","","SKU-CUBA-COCONUT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Coconut_Slim_SL_Nicotine_Pouches-NPO-CUB_COCO_SL_0156_003a46c5-a769-43a8-97e5-8d451f7083dd.jpg"
67262,"Cuba Cola","0","","SKU-CUBA-COLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Cola_Slim_SL_Nicotine_Pouches-NPO-CUB_COLA_SL_0160.jpg"
67266,"Cuba Cold Dry","0","","SKU-CUBA-COLD-DRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Cold_Dry_Slim_SL_Nicotine_Pouches-NPO-CUB_CODR_SL_0104_f9bda662-15fa-4a3f-bcf5-6f61c60a5a17.jpg"
67270,"Cuba Double Fresh","0","","SKU-CUBA-DOUBLE-FRESH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Double_Fresh_Slim_SL_Nicotine_Pouches-NPO-CUB_DOFR_SL_0160.jpg"
67273,"Cuba Energy","0","","SKU-CUBA-ENERGY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Energy_Slim_SL_Nicotine_Pouches-NPO-CUB_ENER_SL_0165.jpg"
67277,"Cuba Forest Berries","0","","SKU-CUBA-FOREST-BERRIES","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Forest_Berries_Slim_SL_Nicotine_Pouches-NPO-CUB_FOBE_SL_0160.jpg"
67280,"Cuba Ice Cool","0","","SKU-CUBA-ICE-COOL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Ice_Cool_Slim_SL_Nicotine_Pouches-NPO-CUB_ICCO_SL_0165.jpg"
67284,"Cuba Grape","0","","SKU-CUBA-GRAPE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Grape_Slim_SL_Nicotine_Pouches-NPO-CUB_GRAP_SL_0104_e6b48db1-6975-42cf-b8e4-ecc6fc30f866.jpg"
67288,"Cuba Ice Spearmint","0","","SKU-CUBA-ICE-SPEARMINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Ice_Spearmint_Slim_SL_Nicotine_Pouches-NPO-CUB_ICSP_SL_0160.jpg"
67292,"Cuba Jogurt","0","","SKU-CUBA-JOGURT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Jogurt_Slim_SL_Nicotine_Pouches-NPO-CUB_JOGU_SL_0160.jpg"
67295,"Cuba Liquorice","0","","SKU-CUBA-LIQUORICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Liquorice_Slim_SL_Nicotine_Pouches-NPO-CUB_LIQU_SL_0165.jpg"
67298,"Cuba Mint Fresh","0","","SKU-CUBA-MINT-FRESH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Mint_Fresh_Slim_SL_Nicotine_Pouches-NPO-CUB_MIFR_SL_0156_3d33ff45-b5d8-4fa9-9ec4-22a0cacaa648.jpg"
67301,"Cuba Orange","0","","SKU-CUBA-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Orange_Slim_SL_Nicotine_Pouches-NPO-CUB_ORAN_SL_0165.jpg"
67305,"Cuba Peach","0","","SKU-CUBA-PEACH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Peach_Slim_SL_Nicotine_Pouches-NPO-CUB_PEAC_SL_0104_14af5b23-2638-48a8-93f9-ce8bc4ba6611.jpg"
67308,"Cuba Strawberry","0","","SKU-CUBA-STRAWBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Strawberry_Slim_SL_Nicotine_Pouches-NPO-CUB_STRA_SL_0165.jpg"
67312,"Cuba Pineapple","0","","SKU-CUBA-PINEAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Pineapple_Slim_SL_Nicotine_Pouches-NPO-CUB_PINE_SL_0160.jpg"
67316,"Cuba Watermelon","0","","SKU-CUBA-WATERMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Cuba_Watermelon_Slim_SL_Nicotine_Pouches-NPO-CUB_WATE_SL_0160.jpg"
67320,"ELF Blueberry Raspberry","0","","SKU-ELF-BLUEBERRY-RASPBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Blueberry_Raspberry_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_BLRA_SL_0120.jpg"
67324,"ELF Cool Storm","0","","SKU-ELF-COOL-STORM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Cool_Storm_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_COST_SL_0120.jpg"
67328,"ELF Fantasy Orange","0","","SKU-ELF-FANTASY-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Fantasy_Orange_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_FAOR_SL_0120.jpg"
67332,"ELF Grape Ice","0","","SKU-ELF-GRAPE-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Grape_Ice_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_GRIC_SL_0120.jpg"
67336,"ELF Pineapple","0","","SKU-ELF-PINEAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Pineapple_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_PINE_SL_0120.jpg"
67340,"ELF Max Polar Mint","0","","SKU-ELF-MAX-POLAR-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELF_Max_Polar_Mint_Slim_SL_4_6_Nicotine_Pouches-NPO-ELF_MAPO_SL_0120.jpg"
67344,"ELUX Banana","0","","SKU-ELUX-BANANA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Banana_Slim_SL_3_Nicotine_Pouches-NPO-ELU_BANA_SL_0100.jpg"
67348,"ELUX Cola Chilled","0","","SKU-ELUX-COLA-CHILLED","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Cola_Chilled_Slim_SL_3_Nicotine_Pouches-NPO-ELU_COCH_SL_0100.jpg"
67352,"ELUX Apple","0","","SKU-ELUX-APPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Apple_Slim_SL_3_Nicotine_Pouches-NPO-ELU_APPL_SL_0100_854c791e-4241-433b-a924-fdde1478aa02.jpg"
67356,"ELUX Fresh Mint","0","","SKU-ELUX-FRESH-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Fresh_Mint_Slim_SL_3_Nicotine_Pouches-NPO-ELU_FREM_SL_0100.jpg"
67360,"ELUX Juicy Berry","0","","SKU-ELUX-JUICY-BERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Juicy_Berry_Slim_SL_3_Nicotine_Pouches-NPO-ELU_JUBE_SL_0100_24e3316a-d4f2-4fd7-baac-39bc715ddab2.jpg"
67364,"ELUX Frosted Mint","0","","SKU-ELUX-FROSTED-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Frosted_Mint_Slim_SL_3_Nicotine_Pouches-NPO-ELU_FROM_SL_0100.jpg"
67368,"ELUX Raspberry","0","","SKU-ELUX-RASPBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Raspberry_Slim_SL_3_Nicotine_Pouches-NPO-ELU_RASP_SL_0100.jpg"
67372,"ELUX Strawberry Cool","0","","SKU-ELUX-STRAWBERRY-COOL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Strawberry_Cool_Slim_SL_3_Nicotine_Pouches-NPO-ELU_STCO_SL_0100_33008433-ee7f-4614-85fa-98d28f85758c.jpg"
67376,"ELUX Sweet Melon","0","","SKU-ELUX-SWEET-MELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Sweet_Melon_Slim_SL_3_Nicotine_Pouches-NPO-ELU_SWME_SL_0100.jpg"
67380,"ELUX Watermelon Ice","0","","SKU-ELUX-WATERMELON-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/ELUX_Watermelon_Ice_Slim_SL_3_Nicotine_Pouches-NPO-ELU_WAIC_SL_0100_ef0f9c2c-43a3-4a72-a5ee-cd47cef35ef8.jpg"
67384,"Eos Ice Mint","0","","SKU-EOS-ICE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Eos_Ice_Mint_Slim_SL_45811_Nicotine_Pouches-NPO-EOS_ICMI_SL_0060.jpg"
67388,"Eos Orange","0","","SKU-EOS-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Eos_Orange_Slim_SL_45811_Nicotine_Pouches-NPO-EOS_ORAN_SL_0060.jpg"
67392,"Eos Ice Blueberry","0","","SKU-EOS-ICE-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Eos_Ice_Blueberry_Slim_SL_45811_Nicotine_Pouches-NPO-EOS_ICBL_SL_0060.jpg"
67396,"FEDRS Citrus","0","","SKU-FEDRS-CITRUS","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Citrus_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_CITR_SL_0150.jpg"
67400,"FEDRS Blueberry","0","","SKU-FEDRS-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Blueberry_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_BLUE_SL_0150.jpg"
67404,"FEDRS Freeze Mint","0","","SKU-FEDRS-FREEZE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Freeze_Mint_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_FRMI_SL_0150.jpg"
67408,"FEDRS Cola","0","","SKU-FEDRS-COLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Cola_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_COLA_SL_0150.jpg"
67412,"FEDRS Frosty Grape","0","","SKU-FEDRS-FROSTY-GRAPE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Frosty_Grape_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_FRGR_SL_0150.jpg"
67416,"FEDRS Mango","0","","SKU-FEDRS-MANGO","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Mango_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_MANG_SL_0150.jpg"
67420,"FEDRS Mint","0","","SKU-FEDRS-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Mint_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_MINT_SL_0150.jpg"
67424,"FEDRS Ultra Mint","0","","SKU-FEDRS-ULTRA-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FEDRS_Ultra_Mint_Slim_SL_3_5_Nicotine_Pouches-NPO-FED_ULMI_SL_0150.jpg"
67427,"Fix Chai Latte","0","","SKU-FIX-CHAI-LATTE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Chai_Latte_Slim_SL_Nicotine_Pouches-NPO-FIX_CHLA_SL_0084.jpg"
67430,"Fix Cherry Blossom","0","","SKU-FIX-CHERRY-BLOSSOM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Cherry_Blossom_Slim_S5_Nicotine_Pouches-7350117055183.jpg"
67433,"Fix Blueberry Ice","0","","SKU-FIX-BLUEBERRY-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Blueberry_Ice_Slim_S5_Nicotine_Pouches-7350117055169.jpg"
67436,"Fix Green Mango Lemongrass","0","","SKU-FIX-GREEN-MANGO-LEMONGRASS","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Green_Mango_Lemongrass_Slim_S5_Nicotine_Pouches-7350117055138.jpg"
67439,"Fix Peach Rhubarb","0","","SKU-FIX-PEACH-RHUBARB","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Peach_Rhubarb_Slim_SL_Nicotine_Pouches-NPO-FIX_PERH_SL_0056.jpg"
67442,"Fix Pineapple Rum Coconut","0","","SKU-FIX-PINEAPPLE-RUM-COCONUT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Pineapple_Rum_Coconut_Slim_S4_Nicotine_Pouches-7350117055145.jpg"
67445,"Fix Strawberry Kiwi","0","","SKU-FIX-STRAWBERRY-KIWI","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Strawberry_Kiwi_Slim_S4_Nicotine_Pouches-7350117055152.jpg"
67449,"Frokens Coconut","0","","SKU-FROKENS-COCONUT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Frokens_Coconut_Slim_2_5_Nicotine_Pouches-7350154340006.jpg"
67452,"Fix Watermelon Ice","0","","SKU-FIX-WATERMELON-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Fix_Watermelon_Ice_Slim_S5_Nicotine_Pouches-7350117055121.jpg"
67455,"Frokens Apple","0","","SKU-FROKENS-APPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Frokens_Apple_Slim_3_5_Nicotine_Pouches-7350154340082.jpg"
67458,"Frokens Ice Cool","0","","SKU-FROKENS-ICE-COOL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Frokens_Ice_Cool_Slim_2_5_Nicotine_Pouches-7350154340167.jpg"
67461,"Frokens Tropical Storm","0","","SKU-FROKENS-TROPICAL-STORM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Frokens_Tropical_Storm_Slim_5_5_Nicotine_Pouches-7350154340143.jpg"
67464,"FUMi Fiery Mango","0","","SKU-FUMI-FIERY-MANGO","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Fiery_Mango_Slim_SL_4_6_Nicotine_Pouches-NPO-FUM_FIMA_SL_0080.jpg"
67467,"FUMi Minty Blueberry","0","","SKU-FUMI-MINTY-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Minty_Blueberry_Slim_SL_4_6_Nicotine_Pouches-NPO-FUM_MIBL_SL_0080.jpg"
67471,"FUMi Freezy Mint","0","","SKU-FUMI-FREEZY-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Freezy_Mint_Slim_SL_3_6_Nicotine_Pouches-NPO-FUM_FRMI_SL_0040.jpg"
67474,"FUMi Prickly Pear","0","","SKU-FUMI-PRICKLY-PEAR","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Prickly_Pear_Slim_SL_4_6_Nicotine_Pouches-NPO-FUM_PRPE_SL_0080.jpg"
67478,"FUMi Salty Violet","0","","SKU-FUMI-SALTY-VIOLET","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Salty_Violet_Slim_SL_3_6_Nicotine_Pouches-NPO-FUM_SAVI_SL_0040.jpg"
67482,"FUMi Salty Raspberry","0","","SKU-FUMI-SALTY-RASPBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Salty_Raspberry_Slim_SL_3_6_Nicotine_Pouches-NPO-FUM_SARA_SL_0040_22c9ea9e-8d8f-4503-a357-c55b17632fd6.jpg"
67485,"FUMi Tangy Apple","0","","SKU-FUMI-TANGY-APPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Tangy_Apple_Slim_SL_4_6_Nicotine_Pouches-NPO-FUM_TAAP_SL_0080.jpg"
67489,"FUMi Tangy Strawberry","0","","SKU-FUMI-TANGY-STRAWBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Tangy_Strawberry_Slim_SL_3_6_Nicotine_Pouches-NPO-FUM_TAST_SL_0040.jpg"
67493,"FUMi Zingy Ginger","0","","SKU-FUMI-ZINGY-GINGER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/FUMi_Zingy_Ginger_Slim_SL_3_6_Nicotine_Pouches-NPO-FUM_ZIGI_SL_0040.jpg"
67496,"GOAT Blueberry","0","","SKU-GOAT-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Blueberry_Slim_SL_4_5_Nicotine_Pouches-NPO-GOA_BLUE_SL_0084.jpg"
67499,"Garant Extreme","0","","SKU-GARANT-EXTREME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Garant_Extreme_Slim_SL_Nicotine_Pouches-NPO-GAR_EXTR_SL_0220.jpg"
67502,"GOAT Crystal Ice","0","","SKU-GOAT-CRYSTAL-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Crystal_Ice_Slim_SL_3_5_Nicotine_Pouches-NPO-GOA_CRIC_SL_0200.jpg"
67505,"GOAT Cool Mint","0","","SKU-GOAT-COOL-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Cool_Mint_Slim_SL_2_5_Nicotine_Pouches-NPO-GOA_COMI_SL_0115.jpg"
67508,"GOAT Frosted","0","","SKU-GOAT-FROSTED","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Frosted_Slim_SL_4_5_Nicotine_Pouches-NPO-GOA_FROS_SL_0115.jpg"
67511,"GOAT Tropical","0","","SKU-GOAT-TROPICAL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Tropical_Slim_SL_2_3_Nicotine_Pouches-NPO-GOA_TROP_SL_0115.jpg"
67514,"GOAT Wild Cherry","0","","SKU-GOAT-WILD-CHERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/GOAT_Wild_Cherry_Slim_SL_2_3_Nicotine_Pouches-NPO-GOA_WICH_SL_0200.jpg"
67518,"Helwit Banana","0","","SKU-HELWIT-BANANA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Banana_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_BANA_SL_0035.jpg"
67521,"Helwit Acai","0","","SKU-HELWIT-ACAI","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Acai_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_ACAI_SL_0035.jpg"
67525,"Helwit Blueberry","0","","SKU-HELWIT-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Blueberry_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_BLUE_SL_0045_051a70d6-8206-4950-adc5-c7e4ce606b58.jpg"
67528,"Helwit Cherry","0","","SKU-HELWIT-CHERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Cherry_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_CHER_SL_0045_0e698704-ffb6-49c2-8aef-359d6ddb2c61.jpg"
67531,"Helwit Cinnapple","0","","SKU-HELWIT-CINNAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Cinnapple_Slim_SL_Nicotine_Pouches-NPO-HEL_CINN_SL_0060_f5f27db7-63d5-486b-87cb-ec36c2509742.jpg"
67534,"Helwit Lime Liquorice","0","","SKU-HELWIT-LIME-LIQUORICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Lime_Liquorice_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_LILI_SL_0045.jpg"
67538,"Helwit Cola","0","","SKU-HELWIT-COLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Cola_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_COLA_SL_0035.jpg"
67541,"Helwit Lingonberry","0","","SKU-HELWIT-LINGONBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Lingonberry_Slim_SL_1_4_Nicotine_Pouches-NPO-HEL_LING_SL_0020.jpg"
67544,"Helwit Menthol","0","","SKU-HELWIT-MENTHOL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Menthol_Slim_SL_4_4_Nicotine_Pouches-NPO-HEL_MENT_SL_0060_836824a2-f49d-4805-a875-3ac96dfbfeae.jpg"
67547,"Helwit Mint","0","","SKU-HELWIT-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Mint_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_MINT_SL_0035_e9930e98-4195-4268-b8b9-39f2a17b062b.jpg"
67551,"Helwit Mocha","0","","SKU-HELWIT-MOCHA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Mocha_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_MOCH_SL_0045.jpg"
67554,"Helwit Orange","0","","SKU-HELWIT-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Orange_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_ORAN_SL_0045_34a848e7-d4a9-4df3-b5ba-d175f918deca.jpg"
67557,"Helwit Pear","0","","SKU-HELWIT-PEAR","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Pear_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_PEAR_SL_0045.jpg"
67560,"Helwit Raspberry Liquorice","0","","SKU-HELWIT-RASPBERRY-LIQUORICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Raspberry_Liquorice_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_RALI_SL_0035.jpg"
67563,"Helwit Salmiak","0","","SKU-HELWIT-SALMIAK","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Salmiak_Slim_SL_4_4_Nicotine_Pouches-NPO-HEL_SALM_SL_0060_6fce5a46-d1f2-4bf6-9005-8e3c69470717.jpg"
67566,"Helwit Strawberry","0","","SKU-HELWIT-STRAWBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Strawberry_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_STRA_SL_0045.jpg"
67569,"Helwit Vanilla","0","","SKU-HELWIT-VANILLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Vanilla_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_VANI_SL_0035.jpg"
67573,"Helwit Violet","0","","SKU-HELWIT-VIOLET","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Violet_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_VIOL_SL_0035.jpg"
67576,"Helwit Watermelon","0","","SKU-HELWIT-WATERMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Watermelon_Slim_SL_2_4_Nicotine_Pouches-NPO-HEL_WATE_SL_0035.jpg"
67579,"Helwit Wintermint","0","","SKU-HELWIT-WINTERMINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Helwit_Wintermint_Slim_SL_3_4_Nicotine_Pouches-NPO-HEL_WINT_SL_0045.jpg"
67582,"Hit Apelsin","0","","SKU-HIT-APELSIN","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Hit_Apelsin_Tight_Nicotine_Pouches-7350115295970.jpg"
67585,"Hit Blackberry","0","","SKU-HIT-BLACKBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Hit_Blackberry_Tight_Nicotine_Pouches-7350115295819.jpg"
67588,"Hit Blueberry","0","","SKU-HIT-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Hit_Blueberry_Tight_Nicotine_Pouches-7350115295857.jpg"
67591,"Hit Dr. Pepper","0","","SKU-HIT-DR-PEPPER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Hit_Dr_Pepper_Tight_Nicotine_Pouches-7350115295895.jpg"
67594,"Hit Lemongrass","0","","SKU-HIT-LEMONGRASS","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Hit_Lemongrass_Tight_Nicotine_Pouches-7350115295932.jpg"
67597,"Ice Banana Chilli","0","","SKU-ICE-BANANA-CHILLI","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Banana_Chilli_Slim_SL_Nicotine_Pouches-NPO-ICX_BACH_SL_0226.jpg"
67600,"Ice Blueberry","0","","SKU-ICE-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Blueberry_Slim_SL_5_5_Nicotine_Pouches-NPO-ICX_BLUE_SL_0154.jpg"
67603,"Ice Cola Slush","0","","SKU-ICE-COLA-SLUSH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Cola_Slush_Slim_SL_Nicotine_Pouches-NPO-ICX_COSL_SL_0266.jpg"
67606,"Ice Freeze Reaper","0","","SKU-ICE-FREEZE-REAPER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Freeze_Reaper_Slim_SL_5_5_Nicotine_Pouches-NPO-ICX_FRRE_SL_0154.jpg"
